"","NNID","DATUM","OBA","OBA_WERT","NAME","SPRACHE","GENUS","NAME2","SPRACHE2","GENUS2","ZUSATZ","AGS","RS","HOEHE","HOEHE_GER","EWZ","EWZ_GER","GEWK","GEMTEIL","VIRTUELL","GEMEINDE","VERWGEM","KREIS","REGBEZIRK","BUNDESLAND","STAAT","GEOLA","GEOBR","GKRE","GKHO","UTMRE","UTMHO","BOX_GEO","BOX_GK","BOX_UTM"
"127","DEBKGGND00002EJC","01.12.2016","AX_Gebaeude","Burg, Festung","Festung Rosenberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.3280555555556,50.2447222222222,36661386985659696,55702099083446000,6659977018781910,55684204294766800,"POLYGON ((11.3209579200196 50.2402466321785,11.3213946022825 50.2492329169538,11.3354090201825 50.2489519959681,11.3349697074623 50.239965800213,11.3209579200196 50.2402466321785))","POLYGON ((3665638.50031895 5569709.70368733,3665638.49597527 5570710.10697103,3666638.89637405 5570710.1123115,3666638.90103183 5569709.70900579,3665638.50031895 5569709.70368733))","POLYGON ((665497.70187819 5567920.42947668,665497.70187819 5568920.42947668,666497.70187819 5568920.42947668,666497.70187819 5567920.42947668,665497.70187819 5567920.42947668))"
"128","DEBKGGND00002EJJ","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Teck","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.47,48.5883333333333,35347495507551100,53835245068167904,5346603021095500,53818105383599696,"POLYGON ((9.46319245752532 48.5839484995064,9.46327468155614 48.592944467275,9.47683598413611 48.5928891116829,9.47675135340464 48.5838931613157,9.46319245752532 48.5839484995064))","POLYGON ((3534249.35117874 5383024.30551734,3534249.34892367 5384024.70817593,3535249.75036254 5384024.70792119,3535249.75255623 5383024.3054255,3534249.35117874 5383024.30551734))","POLYGON ((534160.30210955 5381310.53835996,534160.30210955 5382310.53835996,535160.30210955 5382310.53835996,535160.30210955 5381310.53835996,534160.30210955 5381310.53835996))"
"129","DEBKGGND00002EJU","02.12.2016","AX_Gebaeude","Burg, Festung","Schloss Waldburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.71194444444444,47.7588888888889,35534605749739000,52914317059541400,5533639217135200,52897547149860304,"POLYGON ((9.70533611451195 47.75449395333,9.70545773164512 47.7634908373368,9.71880144306217 47.7634080426817,9.7186775260228 47.7544111846196,9.70533611451195 47.75449395333))","POLYGON ((3552960.37238795 5290931.50582765,3552960.37480187 5291931.91024925,3553960.77747788 5291931.90602599,3553960.77522886 5290931.50148498,3552960.37238795 5290931.50582765))","POLYGON ((552863.92171352 5289254.71498603,552863.92171352 5290254.71498603,553863.92171352 5290254.71498603,553863.92171352 5289254.71498603,552863.92171352 5289254.71498603))"
"130","DEBKGGND00002EKG","01.12.2016","AX_Gebaeude","Burg, Festung","Eckartsburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.5586111111111,51.1213888888889,36792014979348896,56682754174543800,6790559884222710,56664465242909600,"POLYGON ((11.5512414207557 51.1171368981411,11.5517366023033 51.1261202861135,11.5660122518579 51.1258077303601,11.5655143074148 51.1168244420194,11.5512414207557 51.1171368981411))","POLYGON ((3678701.29694196 5667775.21881594,3678701.29216619 5668775.61147439,3679701.69897737 5668775.61601325,3679701.70366257 5667775.22328911,3678701.29694196 5667775.21881594))","POLYGON ((678555.988422274 5665946.52429097,678555.988422274 5666946.52429097,679555.988422274 5666946.52429097,679555.988422274 5665946.52429097,678555.988422274 5665946.52429097))"
"131","DEBKGGND00002EKW","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Nideggen","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",6.47666666666667,50.6886111111111,33217805891162000,56200406259246496,3217765323144540,56182337488653296,"POLYGON ((6.46996540448787 50.6839508813573,6.46948185288335 50.6929350870372,6.48362609629733 50.6932414549455,6.48410695207926 50.6842571519084,6.46996540448787 50.6839508813573))","POLYGON ((3321280.39585248 5619540.43110248,3321280.38917636 5620540.81882486,3322280.78232614 5620540.82056235,3322280.78910081 5619540.43298154,3321280.39585248 5619540.43110248))","POLYGON ((321276.532314454 5617733.74886534,321276.532314454 5618733.74886534,322276.532314454 5618733.74886534,322276.532314454 5617733.74886534,321276.532314454 5617733.74886534))"
"132","DEBKGGND00002ELF","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Linn","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",6.63444444444444,51.3327777777778,33352212810982096,56913386504109000,3352124456335320,56895037504292096,"POLYGON ((6.62752881738925 51.3282748955074,6.62706482997179 51.3372591643231,6.64140813526871 51.3375489935051,6.64186932445204 51.3285646321395,6.62752881738925 51.3282748955074))","POLYGON ((3334721.08906138 5690838.44986743,3334721.08000258 5691838.84210332,3335721.47315952 5691838.85092026,3335721.4821609 5690838.45852872,3334721.08906138 5690838.44986743))","POLYGON ((334712.445633533 5689003.75042921,334712.445633533 5690003.75042921,335712.445633533 5690003.75042921,335712.445633533 5689003.75042921,334712.445633533 5689003.75042921))"
"133","DEBKGGND00002ELI","01.12.2016","AX_Gebaeude","Burg, Festung","Creuzburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.245,51.0508333333333,35873746135042200,56580533415383600,5872658125577570,56562294324642400,"POLYGON ((10.2377745312914 51.0465419771532,10.2380142327933 51.0555322975248,10.252279061537 51.0553803188115,10.2520365998601 51.0463900468967,10.2377745312914 51.0465419771532))","POLYGON ((3586874.41953308 5657553.13756765,3586874.40933062 5658553.53649511,3587874.80730598 5658553.54541467,3587874.81785059 5657553.14645464,3586874.41953308 5657553.13756765))","POLYGON ((586765.812557759 5655729.43246425,586765.812557759 5656729.43246425,587765.812557759 5656729.43246425,587765.812557759 5655729.43246425,586765.812557759 5655729.43246425))"
"134","DEBKGGND00002ELX","01.12.2016","AX_Gebaeude","Burg, Festung","Schwanenburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",6.13888888888889,51.7866666666667,33026641053555200,57430402299682496,3026684807721840,57411855091048704,"POLYGON ((6.13191013163984 51.7820160642058,6.13134010742826 51.7909960748126,6.14582116942037 51.7913487632109,6.1463883256849 51.7823686396131,6.13191013163984 51.7820160642058))","POLYGON ((3302163.91432908 5742540.03112293,3302163.90678794 5743540.41881237,3303164.29630891 5743540.42864717,3303164.30398396 5742540.04105639,3302163.91432908 5742540.03112293))","POLYGON ((302168.480772184 5740685.50910487,302168.480772184 5741685.50910487,303168.480772184 5741685.50910487,303168.480772184 5740685.50910487,302168.480772184 5740685.50910487))"
"135","DEBKGGND00002EM2","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Moringen","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.86805555555556,51.6963888888889,35600908394246904,57294736010825000,5599934889669520,57276209222993296,"POLYGON ((9.86072440286958 51.6918901203893,9.8608949822142 51.7008805299231,9.87536358358827 51.7007736184565,9.87519013829249 51.691783243187,9.86072440286958 51.6918901203893))","POLYGON ((3559590.64746134 5728973.39546163,3559590.63348723 5729973.79367284,3560591.0313623 5729973.80655303,3560591.04533006 5728973.40835066,3559590.64746134 5728973.39546163))","POLYGON ((559493.488966952 5727120.92229933,559493.488966952 5728120.92229933,560493.488966952 5728120.92229933,560493.488966952 5727120.92229933,559493.488966952 5727120.92229933))"
"136","DEBKGGND00002EMD","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Hoheneck","deutsch",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.5063888888889,49.5211111111111,36091452246386000,54882477640311800,6090264738131110,54864916444422800,"POLYGON ((10.4993683266899 49.5168261467156,10.4996433467371 49.5258178634114,10.5134565187131 49.5256379704205,10.5131789678098 49.5166463105143,10.4993683266899 49.5168261467156))","POLYGON ((3608645.02911669 5487747.5607968,3608645.02123856 5488747.96391314,3609645.42023521 5488747.96710118,3609645.42796849 5487747.56408783,3608645.02911669 5487747.5607968))","POLYGON ((608526.473813108 5485991.64444228,608526.473813108 5486991.64444228,609526.473813108 5486991.64444228,609526.473813108 5485991.64444228,608526.473813108 5485991.64444228))"
"137","DEBKGGND00002EMQ","01.12.2016","AX_Gebaeude","Burg, Festung","Burgen Liebenstein und Sterrenberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.63777777777778,50.2130555555556,34028402313981600,55649918325050000,4028039972868810,55632061674421912,"POLYGON ((7.63085505692374 50.2084647027938,7.63059770005554 50.2174558536233,7.64461049063378 50.2176201815084,7.64486521600096 50.2086289785878,7.63085505692374 50.2084647027938))","POLYGON ((3402340.03342564 5564491.63277929,3402340.03446483 5565492.02791087,3403340.42942988 5565492.03216867,3403340.42826594 5564491.63693724,3402340.03342564 5564491.63277929))","POLYGON ((402303.997286881 5562706.16744218,402303.997286881 5563706.16744218,403303.997286881 5563706.16744218,403303.997286881 5562706.16744218,402303.997286881 5562706.16744218))"
"138","DEBKGGND00002EMW","01.12.2016","AX_Gebaeude","Burg, Festung","Kolvenburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.28833333333333,51.9730555555556,33824615348927400,57612980164606896,3824349115606210,57594352516291400,"POLYGON ((7.28134394519455 51.9685502714782,7.28099998153841 51.9775372220492,7.29555275342506 51.9777487919806,7.29589380859175 51.9687617734672,7.28134394519455 51.9685502714782))","POLYGON ((3381961.34827565 5760797.81513785,3381961.33003225 5761798.20948304,3382961.72144443 5761798.21772166,3382961.73981607 5760797.82328073,3381961.34827565 5760797.81513785))","POLYGON ((381934.911560621 5758935.25162914,381934.911560621 5759935.25162914,382934.911560621 5759935.25162914,382934.911560621 5758935.25162914,381934.911560621 5758935.25162914))"
"139","DEBKGGND00002EN6","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Stahleck","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.76305555555556,50.0575,34114974016047504,55475224601139800,4114576936339220,55457436317682200,"POLYGON ((7.75617620793397 50.0528121217465,7.75594368917328 50.0618039639751,7.76991177829228 50.0619528441007,7.77014168797835 50.0529609547212,7.75617620793397 50.0528121217465))","POLYGON ((3410997.20649128 5547022.2619576,3410997.20116469 5548022.65515977,3411997.59669734 5548022.65819346,3411997.60206181 5547022.26492116,3410997.20649128 5547022.2619576))","POLYGON ((410957.693633922 5545243.63176823,410957.693633922 5546243.63176823,411957.693633922 5546243.63176823,411957.693633922 5545243.63176823,410957.693633922 5545243.63176823))"
"140","DEBKGGND00002ENB","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Wolfsburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",8.11027777777778,49.36,34354458787465300,54696110839132200,4353962886160790,54678629653988000,"POLYGON ((8.10350293504843 49.3555021059762,8.1033394171962 49.3644960562491,8.11711048747906 49.3646020572841,8.11727149479659 49.3556080735695,8.10350293504843 49.3555021059762))","POLYGON ((3434945.68197126 5469110.88462792,3434945.67699726 5470111.27943337,3435946.07547586 5470111.28306156,3435946.08053871 5469110.88830475,3434945.68197126 5469110.88462792))","POLYGON ((434896.288616079 5467362.9653988,434896.288616079 5468362.9653988,435896.288616079 5468362.9653988,435896.288616079 5467362.9653988,434896.288616079 5467362.9653988))"
"141","DEBKGGND00002ENN","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Rosenegg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",8.81861111111111,47.7358333333333,34864652371800800,52886230455060400,4863953290937590,52869468878229800,"POLYGON ((8.81189282857003 47.7312434652854,8.81186041994479 47.740241020179,8.82519916726859 47.7402621113685,8.82522927821199 47.7312645498657,8.81189282857003 47.7312434652854))","POLYGON ((3485965.03838209 5288122.84708921,3485965.03842446 5289123.2475054,3486965.43599135 5289123.24380096,3486965.43592141 5288122.84339938,3485965.03838209 5288122.84708921))","POLYGON ((485895.329093759 5286446.88782297,485895.329093759 5287446.88782297,486895.329093759 5287446.88782297,486895.329093759 5286446.88782297,485895.329093759 5286446.88782297))"
"142","DEBKGGND00002EO3","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Colmberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.4075,49.3602777777778,36023237245246296,54701981500324400,6022076239863880,54684492606080096,"POLYGON ((10.4005635087946 49.3557671633715,10.400818953974 49.3647595248175,10.414587560641 49.3645918315329,10.4143296067292 49.3555995229819,10.4005635087946 49.3557671633715))","POLYGON ((3601823.5276246 5469697.94887661,3601823.52036385 5470698.34846965,3602823.9215238 5470698.35101307,3602823.92859057 5469697.95154499,3601823.5276246 5469697.94887661))","POLYGON ((601707.62398639 5467949.260608,601707.62398639 5468949.260608,602707.62398639 5468949.260608,602707.62398639 5467949.260608,601707.62398639 5467949.260608))"
"143","DEBKGGND00002EO5","01.12.2016","AX_Gebaeude","Burg, Festung","Veste Heldburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.7286111111111,50.2888888888889,36232576672442496,55739648897754096,6231337726278270,55721742317396400,"POLYGON ((10.7213835826352 50.2844413752635,10.721708004164 50.2934309149823,10.7357406183393 50.2932221869477,10.7354135558666 50.2842327134152,10.7213835826352 50.2844413752635))","POLYGON ((3622757.47001678 5573464.68542036,3622757.46843245 5574465.08550431,3623757.86431877 5574465.09406874,3623757.86621168 5573464.69388396,3622757.47001678 5573464.68542036))","POLYGON ((622633.772627828 5571674.23173964,622633.772627828 5572674.23173964,623633.772627828 5572674.23173964,623633.772627828 5571674.23173964,622633.772627828 5571674.23173964))"
"144","DEBKGGND00002EOH","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Steinsberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",8.87722222222222,49.2144444444444,34911352048463200,54530435475578600,4910634897298570,54513018275097600,"POLYGON ((8.87043921004509 49.2099355789442,8.87041569861973 49.2189308365919,8.8841478944331 49.2189454253161,8.88416891434035 49.2099501630688,8.87043921004509 49.2099355789442))","POLYGON ((3490635.00641453 5452543.34857561,3490635.00592586 5453543.74698058,3491635.40321254 5453543.74639491,3491635.40383102 5452543.34805415,3490635.00641453 5452543.34857561))","POLYGON ((490563.489729857 5450801.82750976,490563.489729857 5451801.82750976,491563.489729857 5451801.82750976,491563.489729857 5450801.82750976,490563.489729857 5450801.82750976))"
"145","DEBKGGND00002EOQ","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Plesse","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.96555555555556,51.5977777777778,35669821689851000,57185826957578800,5668819271289530,57167342629461904,"POLYGON ((9.95830328874508 51.5932440263031,9.95849253490124 51.6022343443561,9.97292936852163 51.6021155765155,9.97273727302362 51.593125296495,9.95830328874508 51.5932440263031))","POLYGON ((3566481.97570281 5718082.48832416,3566481.96347474 5719082.88860735,3567482.36127203 5719082.90181775,3567482.3733024 5718082.50128834,3566481.97570281 5718082.48832416))","POLYGON ((566381.927128953 5716234.26294618,566381.927128953 5717234.26294618,567381.927128953 5717234.26294618,567381.927128953 5716234.26294618,566381.927128953 5716234.26294618))"
"146","DEBKGGND00002EP5","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Breuberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.04,49.8202777777778,35029508373691000,55204250242110800,5028746493198020,55186564259395200,"POLYGON ((9.03300853996124 49.8158456177718,9.0330146594994 49.8248399499902,9.04691761740609 49.8248351562488,9.04690892084251 49.8158408255468,9.03300853996124 49.8158456177718))","POLYGON ((3502450.64448134 5519924.82331379,3502450.63737105 5520925.22165161,3503451.0303116 5520925.22496017,3503451.03731256 5519924.82669319,3502450.64448134 5519924.82331379))","POLYGON ((502374.649319802 5518156.42593953,502374.649319802 5519156.42593953,503374.649319802 5519156.42593953,503374.649319802 5518156.42593953,502374.649319802 5518156.42593953))"
"147","DEBKGGND00002EPG","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Schkopau","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.9847222222222,51.3933333333333,37077903040411296,56996291781842696,7076335423191290,56977874188102800,"POLYGON ((11.9771528422241 51.3889645798842,11.9777362564438 51.397944321166,11.9920911725755 51.3975783971842,11.9915049560693 51.3885987727475,11.9771528422241 51.3889645798842))","POLYGON ((3707290.10748547 5699128.97009981,3707290.09545324 5700129.37529078,3708290.50064892 5700129.38614875,3708290.51258899 5699128.98095763,3707290.10748547 5699128.97009981))","POLYGON ((707133.542319129 5697287.41881028,707133.542319129 5698287.41881028,708133.542319129 5698287.41881028,708133.542319129 5697287.41881028,707133.542319129 5697287.41881028))"
"148","DEBKGGND00002EQF","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Bollendorf","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",6.37083333333333,49.8497222222222,33110059818667296,55270078682639096,3110057780746580,55252374829904696,"POLYGON ((6.36421409000477 49.84506955539,6.36372510173897 49.8540543150969,6.37762182570898 49.8543697144151,6.37810824356786 49.8453848550263,6.36421409000477 49.84506955539))","POLYGON ((3310505.78607675 5526507.66971532,3310505.78286398 5527508.06538663,3311506.17756904 5527508.06662721,3311506.18094627 5526507.67109438,3310505.78607675 5526507.66971532))","POLYGON ((310505.778074658 5524737.48299047,310505.778074658 5525737.48299047,311505.778074658 5525737.48299047,311505.778074658 5524737.48299047,310505.778074658 5524737.48299047))"
"149","DEBKGGND00002EQM","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Ballenstedt","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.2188888888889,51.7186111111111,36534087668460896,57339225513336096,6532744176401910,57320675882104496,"POLYGON ((11.2114657652164 51.7142119998581,11.2119042945131 51.7231966861671,11.2263707865527 51.7229233709647,11.2259293949037 51.7139387722117,11.2114657652164 51.7142119998581))","POLYGON ((3652908.57112855 5733422.34299406,3652908.55916053 5734422.74636926,3653908.96254033 5734422.7595822,3653908.97456156 5733422.35616832,3652908.57112855 5733422.34299406))","POLYGON ((652774.417640189 5731567.58821045,652774.417640189 5732567.58821045,653774.417640189 5732567.58821045,653774.417640189 5731567.58821045,652774.417640189 5731567.58821045))"
"150","DEBKGGND00002EQO","01.12.2016","AX_Gebaeude","Burg, Festung","Festung Ehrenbreitstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.615,50.3644444444444,34015348587043800,55818643595434496,4014991616580520,55800720318357696,"POLYGON ((7.60815810521656 50.3598881768533,7.6078950744744 50.3688790062899,7.62195227668378 50.3690464319543,7.62221265345193 50.3600555493933,7.60815810521656 50.3598881768533))","POLYGON ((3401034.66316208 5581364.15898594,3401034.65907179 5582364.55478128,3402035.05418785 5582364.55999412,3402035.05839072 5581364.16418893,3401034.66316208 5581364.15898594))","POLYGON ((400999.161658052 5579572.03183577,400999.161658052 5580572.03183577,401999.161658052 5580572.03183577,401999.161658052 5579572.03183577,400999.161658052 5579572.03183577))"
